round,subtomogram_id,file_name,runtime_s,r00,r01,r02,r10,r11,r12,r20,r21,r22
3,12,12.mrc,29.114134621006087,0.11376644670963287,-0.9772695302963257,-0.17888958752155304,0.5594636797904968,0.2118130475282669,-0.8013336658477783,0.8210101127624512,-0.008917344734072685,0.5708440542221069
3,13,13.mrc,29.150807204001467,-0.7920803427696228,-0.018936563283205032,-0.6101230382919312,-0.5960314273834229,0.23970764875411987,0.7663463354110718,0.13173919916152954,0.9706604480743408,-0.20115451514720917
3,14,14.mrc,28.87774346100923,0.4507949948310852,-0.20763865113258362,-0.8681417107582092,-0.4518890380859375,0.7856470346450806,-0.4225577414035797,0.7697923183441162,0.5827906131744385,0.26033613085746765
3,15,15.mrc,28.948460653002257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3,16,16.mrc,28.9383420630038,-0.923097550868988,0.031545232981443405,0.3832698464393616,0.38424399495124817,0.11642280966043472,0.9158614873886108,-0.015730291604995728,0.9926986694335938,-0.11959067732095718
3,17,17.mrc,28.968226281998795,0.14142681658267975,0.8749715685844421,-0.4630585014820099,-0.8793965578079224,0.3258436918258667,0.3471131920814514,0.45459887385368347,0.35812094807624817,0.8155300617218018
3,18,18.mrc,27.162875413996517,-0.4712338149547577,0.877284049987793,-0.09116657078266144,0.3719913065433502,0.29140040278434753,0.8813105225563049,0.7997257113456726,0.38139015436172485,-0.46365976333618164
3,19,19.mrc,27.44259609900473,-0.7650451064109802,-0.1699204295873642,0.6211546063423157,-0.10529795289039612,-0.9185714721679688,-0.3809707760810852,0.635309636592865,-0.35686615109443665,0.6848563551902771
3,20,20.mrc,28.886814837998827,0.5076043009757996,0.24469232559204102,0.8261135220527649,-0.8447125554084778,-0.04751681908965111,0.533106803894043,0.16970142722129822,-0.9684357643127441,0.18257492780685425
3,21,21.mrc,28.824112913003773,-0.7566603422164917,-0.1075013056397438,0.6449097394943237,-0.4114891290664673,0.8448289036750793,-0.3419661223888397,-0.5080766081809998,-0.5241255760192871,-0.6834841370582581
3,22,22.mrc,28.65302594899549,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3,23,23.mrc,28.67002160899574,-0.8794364333152771,0.11682818830013275,0.461457222700119,0.013785969465970993,-0.9627569913864136,0.27001646161079407,0.4758166968822479,0.24382393062114716,0.8450729846954346
